video_id,author,comment,like_count,published
eEMz6w_ZGmg,@KodokBancet-f1,MAFIA DAN KORUPTOR GANGGU PAK PURBAYA RAKYAT SIAP TURUN MENCARI PARA PENGGANGU ITU.,0,2025-10-29T20:13:39Z
eEMz6w_ZGmg,@KenziArka-z5r,"Smoga segera lahir purbaya2 baru..untuk membantu memberastas mafia2 di negri ini, ayolah orang2 pintar kalian bisa bersatu untuk kemajuan bangsa indonesia ini.",2,2025-10-29T18:01:54Z
eEMz6w_ZGmg,@musasabrowi5840,Daya rusak paling dasyat era Jokowi,0,2025-10-29T17:48:06Z
eEMz6w_ZGmg,@HeruSagitaWijaya,Bukan oknum bea cukai tidak tau tapi TST,0,2025-10-29T16:32:38Z
eEMz6w_ZGmg,@retnohanggarArniati-r7m,"Betapa hebat dahsyat persoalan yg ada dalam bea cukai yg bisa meruntuhkan perekonomian NKRI , harus ada orang kuat yg di beri kekuatan maksimal untuk memberantas mafia yg melibatkan beberapa kementrian, kita sama ber doa agar kesulitan yg ada bisa Ter urai untuk di benahi n kemudian melakukan tindakan  tegas KPD mafia yg menghancurkan ekonomi NKRI .Pak PRESIDEN n Pak PURBAYA agar sehat slalu bertugas di jalan ALLAH utk RAKYAT yg selama ini tertindas oleh kejahatan mafia perusak ekonomi NKRI .... Mohon ridho Allah untuk berhasil n sukses.",0,2025-10-29T16:10:19Z
eEMz6w_ZGmg,@IyamCici,Yg saya lihat dari pemerintahan Suharto sampai sekarang baru di pemerintahan pa Prabowo yg benar benar ingin memberantas korupsi dan para mapia memang benar korupsi dan mapia itu sangat merugikan ngr dan menyengsarakan rakyat RI saya doakan SMG pa Prabowo dan pjt yg jujur SMG di lindungi Alloh dan di jaga dari ancaman orang orang yg zolim amin,0,2025-10-29T15:07:27Z
eEMz6w_ZGmg,@SyahrulHaeruddin-p9l,"Ayo rakyat Indonesia,kita dukung terus pak presiden Kita untuk memberantas para koruptor dan mafia tanpa pandang bulu.",3,2025-10-29T15:04:04Z
eEMz6w_ZGmg,@IyamCici,Mapia bisa di lenyapkan asalkan para pjt nya jujur dan kompak satu jalan satu prekwensi tidak simpang siur dan punya tekad baja yg kuat jgn tekad oncom yg di pegang,0,2025-10-29T14:53:31Z
eEMz6w_ZGmg,@SupariYanto-b1m,BETUL ZAMAN SEKARANG BANYAK PEGAWAI TERTINGGI JADI MAFIA NEGARA ..! MENJADIKAN INDONESIA MENJADI LEMAH DAN BANYAK UTANG NEGARA YANG  DITANGGUNG MASYARAKAT INDONESIA ...! AKHIRNYA  PENDERITAAN RAKYAT TAK KUNJUNG MISKIN TERUS ..! JAWABPANNYA MENUNGGU PENGADILAN DARI YANG  MAHA  BERKUASA BARULAH BISA DIRASAKAN SEMUA MANUSIA / ORANG SEINDONESIA ..!,0,2025-10-29T14:49:43Z
eEMz6w_ZGmg,@jajananzayyan-family,"Pak purbaya tolong hentikan pertalite di campur etanol,,d wilayah Jawa Timur sudah banyak sepeda motor berebet karena ulah dari pak Bahlil🙏🙏",0,2025-10-29T14:30:59Z
eEMz6w_ZGmg,@idibasuki1281,Asstaghfirruloh bgt jahat nya Menkeu yg lalu memeras rakyat kecil dgn pajak tapi membiarkan perampok uang negara.,0,2025-10-29T14:25:23Z
eEMz6w_ZGmg,@davidleeroth007,menteri keuangan yg kemaren molor,0,2025-10-29T14:07:28Z
eEMz6w_ZGmg,@BuzarMan,"Mohon pak Purbaya, ini utk nambah ilmu pak menkau ini org pintar juga dan cukup pengalaman utk menambah depisa negara mengejar ekonomi 8% th 2028, program Pak Probowo pro rakyat.",7,2025-10-29T14:06:37Z
eEMz6w_ZGmg,@aansubarnas,SIAP2. SINGAPURA  MISKQUIN SEMISQUINNYA  BILA APARATUR INDONESIA TEGAKAN HUKUM HILANG KOLUSI KORUPSINYA...,3,2025-10-29T14:05:28Z
eEMz6w_ZGmg,@toyibah7922,Mantap pak purbaya.kalo udah terkumpul .uangnya bisa bayar hutang negara❤,0,2025-10-29T13:57:13Z
eEMz6w_ZGmg,@idabagussuryamanuaba4784,"ya Tuhan lindungilah orang-orang baik di negeri ini. Indonesia sangat kaya raya, semestinya sudah jadi negara super power.",1,2025-10-29T13:47:52Z
eEMz6w_ZGmg,@sirraj6943,Mntap pk ...🎉🎉🎉,0,2025-10-29T13:43:59Z
eEMz6w_ZGmg,@ananto_kusumo,"TENTU SAJA ADA, . . . Prabowo akan disogok 16T ??? . . . . berarti . . .BETAPA BANYAKNYA DUIT YANG BEREDAR DI 'LUAR NEGARA' !!

(SARAN SAYA , PRABOWO TERIMA SAJA ITU , dan TANGKAP DIA dkknya)",0,2025-10-29T13:28:19Z
eEMz6w_ZGmg,@robertw3010,"Emang benar para pemain Exspor - Import pasti dari orang - orang mereka ,,,, ??",0,2025-10-29T13:23:23Z
eEMz6w_ZGmg,@muhammadgazali7639,Semoga pak purbaya ttp tegu pendirian x sesuai kometmen bp presiden jgn pernah takut rakyat mendukung bpk,0,2025-10-29T13:22:49Z
eEMz6w_ZGmg,@muhammadgazali7639,Semoga pak purbaya ttp tegu pendirian x sesuai kometmen bp presiden jgn pernah takut rakyat mendukung bpk,0,2025-10-29T13:22:38Z
eEMz6w_ZGmg,@m.harrywahyudi8177,10 tahun terakhir brarti jaman jokowi dong😢😢,0,2025-10-29T13:19:13Z
eEMz6w_ZGmg,@riskyardiansyah7471,Mentri lain lagi sibuk ngilangin barbuk 😂,0,2025-10-29T13:10:46Z
eEMz6w_ZGmg,@ngintip4708,"Gilaaaa!!! Gebrakan pa Prabowo & pa Purbaya 🔥 Mari kita kawal mereka, Semoga Allah SWT melindungi keduanya, amin.",56,2025-10-29T13:09:35Z
eEMz6w_ZGmg,@hajienjat423,Pantesan selama Jokowi jadi presiden sangat timpang yang punya jabatan yang Deket sama Jokowi sangat kelimpahan kekayaan sedangkan rakyat dibawah cuma jadi penonton mau makan aja susah,0,2025-10-29T13:05:12Z
eEMz6w_ZGmg,@indrawanindrawan5509,Koruptor harus dihukum mati,0,2025-10-29T13:04:59Z
eEMz6w_ZGmg,@budjechannel8455,Pelaku korupsi di atas 1M di hukum mati baru akan habis kerugian negara,0,2025-10-29T12:51:27Z
eEMz6w_ZGmg,@dwiparisi9594,Hidup kang norsy,0,2025-10-29T12:51:27Z
eEMz6w_ZGmg,@muhamadmahari,rakyat bangga dan punya harapan sangat positif kepemimpinan P Perabowo P Purbaya semoga keduanya dalam lindungan Allah swt yg maha kuasa yg maha bisa yg maha segalanya keberhasilan P Perabowo purbaya insyaallah negara makmur rakyat sejahtera,1,2025-10-29T12:48:33Z
eEMz6w_ZGmg,@WerSanl,Rakyat kecil sangat mendukung kejar koruptor. Rakyat didesa hidup sangat susah. Siap bela mati tumpas koruptor,0,2025-10-29T12:40:45Z
eEMz6w_ZGmg,@didikdoang7628,Trus kapan *UU PERAMPASAN ASET* disahkan oleh DPR ??,0,2025-10-29T12:29:49Z
eEMz6w_ZGmg,@aliwahdi,"Saya dukung Menkeu Purbaya Yudhi Sadewa karena beliau menteri yang jujur dan cerdas , apalagi semangat beliau mengajak rakyat untuk kaya bersama, beliau juga sangat tegas memberantas mafia-mafia di negeri ini ..",0,2025-10-29T12:27:59Z
eEMz6w_ZGmg,@seruni481,"Rakyat dicekiq bunga bang ....kita disengsarakan .dpt mnjm di bang tpi mencekiq .satu kali minjam di bang seorang guru ,langsung melarat .gaji nol yg pulang .habis terpotong bang krn bunga tinggi .",0,2025-10-29T12:25:52Z
eEMz6w_ZGmg,@kasiminlaso9134,"Rakyat indonesia memang seharusnya sejahtera, kesehatan dan pendidikan gratis karena negara kita kaya raya.",0,2025-10-29T12:10:21Z
eEMz6w_ZGmg,@ramsyahse,"Sikat bersih para penipu negara Indonesia
Jangan diberi ampun",0,2025-10-29T11:59:06Z
eEMz6w_ZGmg,@suriana8131,"Pak Prabowo dan pak Purbaya, bekinganmu rakyat Indonesia pak, jangan takut untuk terus berjuang, rakyat bersama kalian ❤🙏",1,2025-10-29T11:49:08Z
eEMz6w_ZGmg,@LaluGaruda,10.000 Triliun bisa buat Indonesia jadi negara maju😭😭😭,0,2025-10-29T11:41:51Z
eEMz6w_ZGmg,@edyriswanto7134,Tak perlu di expose ke 2 nya masih baik dibanding yang dipilih dititipkan Joko ntol,0,2025-10-29T11:35:14Z
eEMz6w_ZGmg,@AjidinNoer,"Pa Presiden, selidik juga aparat Polri dan TNI aktif yg membackup tambang ilegal. Gas pol pak❤️🇲🇨",0,2025-10-29T11:27:00Z
eEMz6w_ZGmg,@funandlearningm,"Begitu, devisa negara di korupt, Sampai 10.000 Trillium? Tidak Aneh tapi karena pembiaran dan pejabat tinggi penakut dengan korupt  atau menjadi korupto menyebabkan bertahun tahun seperti ini.",0,2025-10-29T11:25:46Z
eEMz6w_ZGmg,@terijengki2871,"Dynamic Duo,pak Prabowo & pak Purbaya 🔥",1,2025-10-29T11:23:35Z
eEMz6w_ZGmg,@ramsessimamora2444,Perusahaan kedua negara sekongkol,0,2025-10-29T11:18:55Z
eEMz6w_ZGmg,@VankoiChannel,Luar biasa nilai korupainya sangat sangat fantastis,0,2025-10-29T11:15:28Z
eEMz6w_ZGmg,@ramsessimamora2444,Negara tujuan inportir ikut mafia,0,2025-10-29T11:11:11Z
eEMz6w_ZGmg,@PetZhen,Pantasan serah terima jabatan menteri keuangan yang lama agak ragu2 karena banyak dia melindungi koruptor 😊😅,0,2025-10-29T10:56:18Z
eEMz6w_ZGmg,@fusauphiau2994,"Negara tak maju2 karna hambatan para koruptor, klu tidak disikat hbs atau bikin undang2 hukuman mati para koruptor. sampai kpn pun gak akan maju, bisa2 tambah ambruk",0,2025-10-29T10:46:36Z
eEMz6w_ZGmg,@EdusiswaUntukNegeri,INDONESIA SE KAYA INI YA ALLAH,0,2025-10-29T10:22:26Z
eEMz6w_ZGmg,@ardy_rich-3268,Kami sebagai rakyat Indonesia senang dan mendukung pak Prabowo dan pak Purbaya 👍👍,1,2025-10-29T09:57:56Z
eEMz6w_ZGmg,@ibusuryati5328,"Pelan tapi pasti kinerja MenKeu pk Purbaya!!! Smg sehat slalu, dilindungi Allah SWA, sukses terusss pk.  
🤲💪🙂👍👍👏👏🇮🇩",4,2025-10-29T09:56:09Z
eEMz6w_ZGmg,@wawanpj4352,"Saya menduga kelakuan ini dr jaman suharto juga sdh sprti itu.... hubungannya dg keberanian. barulah saat ini ketemunya, Krn ada political weel dr presidennya.

Makanya dr dulu prabowo susah trpilih jd presiden. Krn prabowo punya keberanian dan cukup keras kpd orang2 yg merusak negara.

Makanya prabowo merubah pola yg seolah tdk akn keras, jdinya semua politikus tertipu.

Klo semua maling ya pasti aman. Jd klo ingin negara aman yg jngan ada perbedaan saja. Tinggal memilih mau benar atau salah.",0,2025-10-29T09:43:45Z
eEMz6w_ZGmg,@UlaikaChanel,Pak semua pengusaha nipu dak tertip,0,2025-10-29T09:36:34Z
eEMz6w_ZGmg,@uciita8324,"Sikaattttt  abisss  bos. Terutama yg lakukan under n over invoicing. RAMPAS  DUIT MEREKA  di Sng,Hkg, Chn n di negara tempat perampok n  pengemplang pajak yg ngumpulin  duit  di shell companies. 👹👺",0,2025-10-29T09:34:28Z
eEMz6w_ZGmg,@upikeni1895,amzing 10.000 triliun hrsny rakyat Indonesia kaya smua gk ada yg miskin,8,2025-10-29T09:32:07Z
eEMz6w_ZGmg,@ap8669,"Lha itu sbenernya pemerintah RI ngga perlu naikkan pajak ke rakyat udh bs menutupi APBN dari uang yg diambil (di korupsi) sm mafia, haduhhh,.. kita rakyat RI hidup cm di nakalin sm mafia, pemerintah RI yg dulu ngga berdaya sm mafia.",0,2025-10-29T09:30:24Z
eEMz6w_ZGmg,@susireinieren-bali5495,"Wouw,.....maling- maling negara itu harus dihukum mati dan keluarga mereka harus dimiskinkan. Harusnya Indonesia sudah puluhan tahun yang lalu sudah menjadi negara maju. 80 tahun sudah merdeka tetapi negara ternyata dikuasai dan dijajah oleh elit-elit yang tak bermoral dan biadab.",0,2025-10-29T09:30:23Z
eEMz6w_ZGmg,@Kenko21,"Negara dirugikan rakyat di miskin kan, itu lah ideologi PKI mereka tidak senang melihat rakyat makmur apalagi melihat Indonesia maju.,",0,2025-10-29T09:22:34Z
eEMz6w_ZGmg,@tanyadenanya,"Its gonna be a loooooong fighting. dalam hal import, Pak Fuad sudah paham betul  bahwa itu sudah jadi trik lazim pengusaha untuk mengakali pajak. makanya jawaban beliau tersirat tidak antusias. masalahnya pengusaha mau bea murah dan barang tidak tertahan di BC. Hal ini  ""bisa diakomodir dan diusahakan"" oleh petugas negara. sudah mendarah daging berpuluh tahun praktek begini. ibaratnya simbiosis mutualisme. Even Pak Pur rasanya sih sudah tahu juga. Semoga ada cara briliant untuk menuntaskan hal ini, karena issue invoicing ini hanya satu fase bagi pengusaha, karena setelah beres di BC, ""vampir vampir"" lain sudah menanti untuk memalak si pengusaha.",0,2025-10-29T09:20:22Z
eEMz6w_ZGmg,@RohmatanAtan,Kalau pejabat kerjasama sama heker kuruptor mau lari kemana,0,2025-10-29T09:15:04Z
eEMz6w_ZGmg,@vespasprint4608,Indonesia kaya akan koruptor dan mafia...yang di dukung pejabat bermental maling malas kerja...mantap kerja pak purbaya,0,2025-10-29T09:00:34Z
eEMz6w_ZGmg,@dwiindratno7697,"jangan lupa pak BLBI (Bantuan Liquiditas Bank Indonesia) pak Purbaya dengan arrahan Pak Prabowo, uang  rakyat bisa kembali dari bank bank baik swasta maupun negri, tolong dong masa mereka pailit rakyat terpaksa membantu suntikan dana  melalui bang indonesia (BI), sekarang kalau sudah untung ya kembalikan dana tersebut ke BI untuk dikembalikan ke rakyat dalam bentuk pemanfaatan finansial yang akan mempermudah dan menguntungkan masyarakat, salam NKRI Ekonomi.",0,2025-10-29T08:59:39Z
eEMz6w_ZGmg,@putramardang8887,Dari dlu Bp Prabowo slalu bicara BOCOR tpi semua org mencibir beliau... 😇😇,2,2025-10-29T08:59:17Z
eEMz6w_ZGmg,@bhineka5498,"jangan sampai Next Indonesia yg menyajikan data ini hanya akan mencari duit dng data yg dimiliki, karena penjahat akan siap membayar supaya kejahatannya tidak terungkap",0,2025-10-29T08:58:22Z
eEMz6w_ZGmg,@petruschandra3414,"HIBAH ALAT2 MEDIS DARI JAPAN ITU GRATIS,?",0,2025-10-29T08:53:16Z
eEMz6w_ZGmg,@petruschandra3414,"INGAT KASUS INALUM,DI- SIDANG DPR?",0,2025-10-29T08:42:45Z
eEMz6w_ZGmg,@petruschandra3414,"PASKA =80 TH NKRI MERDEKA,ITU HRS KITA ISI DGN INTEGRITAS DAN KREDIBILITAS,BUKAN,DGN ABS? ASAL BAPA SENANG?",0,2025-10-29T08:40:18Z
eEMz6w_ZGmg,@petruschandra3414,"MENGAPA NKRI SULIT MAJU?JAWAB: KRN BANYAKNYA PENIPUAN YG DIMANIPULATIF,MUSUH2 DLM SELIMUT?",0,2025-10-29T08:34:34Z
eEMz6w_ZGmg,@CandraAlex-i6h,"Menangislah bung Karno..beginilah negara yg telah kau perjuangkan dgn darah nyawa dan jiwa raga...tampang"" Koruptor yg tdk tahu malu dan Tega mengkhianati bangsa sendiri..pantaslah dihukum mati..!!!",0,2025-10-29T08:33:54Z
eEMz6w_ZGmg,@Jairan4,Yaalohh umat indoonesa ingatlah perjuangan 1945 taruhannya nyawa  masarakatbawah  dibanjiri kredet banyakbentuk nya  sudahmatisak jronee urep,0,2025-10-29T08:32:05Z
eEMz6w_ZGmg,@MjDelivery,Saya selalu tertarik pada forum yg di dalam nya ada bung Ichsanuddin Noorsy,1,2025-10-29T08:27:41Z
eEMz6w_ZGmg,@iklasulamal1253,NEGARA KAYA TAPI TERLALU BANYAK MALINGNYA,0,2025-10-29T08:22:06Z
eEMz6w_ZGmg,@endangsusilowati8876,Gimana negara mau maju koruptor merajalela sedangkan warga mau mancari kerja susah,0,2025-10-29T08:17:07Z
eEMz6w_ZGmg,@endangsriwilangsih8279,"Sehat² pk presiden, pk purbaya, para menteri serta jajaran para pejabat yg jujur dn tegas trhadap para pelaku kejahatan negara",2,2025-10-29T08:06:17Z
eEMz6w_ZGmg,@MaemunaMuiz,Semoga para pejabat teras negara ini mau berkolaborasi dg pk PURBAYA MENJADIKAN NEGARA TERCINTA INI CONTOH PEREKONOMIAN TERBAIK DI DUNIA MENJESAHTERAKAN RAKYAT SECARA MERATA BUKAN SEBALIKNYA AAAAMIIIIN ALLAHUMMA AAAMIIIN,0,2025-10-29T08:05:19Z
eEMz6w_ZGmg,@sirhanuyo-wg1ug,Tempat merekah di Singapur,0,2025-10-29T07:50:34Z
eEMz6w_ZGmg,@sirhanuyo-wg1ug,Rakyat mendukung 💪🏽💪🏽💪🏽,0,2025-10-29T07:48:02Z
eEMz6w_ZGmg,@usmawatiusmawati4671,"Mantap mentri keuangan kita, duit kita ini banyak tp hanya dimakan oleh segelintir orang saja",0,2025-10-29T07:44:55Z
eEMz6w_ZGmg,@murniati112,Mantap dengan adanya pak Pur maka semua yang curang terungkap,1,2025-10-29T07:42:56Z
eEMz6w_ZGmg,@theresianatalia7233,"Sekian lama menjabat Ibu Sri Mulyani yg terhormat ngapain aja ya? Kenapa baru ke ""blow up"" diawal Bpk Purbaya menjabat?",0,2025-10-29T07:38:12Z
eEMz6w_ZGmg,@rians1967,"10 tahun terakhir berarti jaman nya mulyono,memang perusak negara tuh org",0,2025-10-29T07:37:52Z
eEMz6w_ZGmg,@Tcang964,"Sangat mendukung kerja bapak Purbaya, semoga bisa  mengatasi rintangan2.dalambingkar mafia..",0,2025-10-29T07:26:41Z
eEMz6w_ZGmg,@yunadewanti7844,Pak PUR RI2 2029,0,2025-10-29T07:26:37Z
eEMz6w_ZGmg,@didikpurwanto1125,Tuh ngeri nya negri ini pak Ichsanudin aja bukan ancaman lagi tapi kekerasan fisik di terima dari preman berdasi...,0,2025-10-29T07:22:52Z
eEMz6w_ZGmg,@adiburizal5958,"Pak Ihsan tegas, keliru katakan keliru.",0,2025-10-29T07:20:23Z
eEMz6w_ZGmg,@bekasiblis9540,"Menteri keuangan lagi sibuk benahi keuangan negara, menteri pertanian lagi sibuk pastikan rakyat tersedia berasnya. Menteri yg lain sibuk memperkaya diri tanpa bekerja dan cari alasan kalo ketahuan",1,2025-10-29T07:10:07Z
eEMz6w_ZGmg,@triagoengsoebijantoro4664,Rakyat mendukungmu pak Purbaya❤,0,2025-10-29T07:09:29Z
eEMz6w_ZGmg,@NengsihNengsih-p8r,Parah jaman banteng,0,2025-10-29T07:04:52Z
eEMz6w_ZGmg,@wong9629,"Para Mafia merugikan negara Ribuan Triliun per tahun, tidak akan terjadi kalau tidak dibantu Oknum Kementrian yg Kotor.",1,2025-10-29T06:58:21Z
eEMz6w_ZGmg,@carelindwinaf6777,"10 th, kita dipimpin  tukan mebel, hancur negara ini. Negara kaya raya, rakyatnya terdampar di luar negeri sebagai pekerja migran, jd korban perdagangan orang, akibat negara salah urus.",0,2025-10-29T06:48:40Z
eEMz6w_ZGmg,@carelindwinaf6777,"Betul2 keparat , ibarat kita dirampok dilaut, didarat, diudara. Sempurna penderitaan rakyat indonesia.",0,2025-10-29T06:46:15Z
eEMz6w_ZGmg,@eongucu,"Astagfirullah alzhim .innalillahi wainnalilahi rojiun. Semoga cepat terbongkar semuanya .Negara ini banyak uang .Tapi di rampok oleh MAFIA2 .tolong vidio ini di viralkan supaya rakyat cerdas dan tau .Gasak PK.prabowo ,jg takut dg MAFIA2 yg ada di negara kita ini.",0,2025-10-29T06:45:44Z
eEMz6w_ZGmg,@suherman8600,"Setuju 👍, msh byk usaha""ilegal,lapak""pengepul,penimbunan d'daerah""yg bnr""merugikan negara,salah satunya penyalahgunaan BBM bersubsidi jenis solar dn gas.tlg basmi krn uangnya /upetinya msk k'oknum""aparat bawah sampai atas.💪❤🇮🇩🔥🙏",0,2025-10-29T06:41:40Z
eEMz6w_ZGmg,@PidaOk-e2i,Maju terus pak purbaya rakyat mendukungmu❤❤,0,2025-10-29T06:40:52Z
eEMz6w_ZGmg,@fajrinsyaiful8231,"Pak prabowo gk usah mikirin program2 pas kampanye pak, ckup beresin aja ini sampah2 trias politika dan koruptor2 ini pak, bisa jadi pehlawan pemberantas korupsi dan auto 2 periode minus gibran tapinya pak",0,2025-10-29T06:36:57Z
eEMz6w_ZGmg,@EdiRahmadi-i4d,"Gila ya..praktek pungli,korupsi,permainan sistem perbankan dan banyak lg.Pantesan negara sekaya indonesia 80 thn merdeka rakyat nya semakin merana.yg kaya makin kaya yg miskin tambah hancur.",0,2025-10-29T06:36:36Z
eEMz6w_ZGmg,@ThemustBakso,Hhhhhh lanjut kan p. Pur.... Jangan kwatir TNI yg di dukung seluruh rakyat indonesia siap mengawal bapak purbaya. Laksanakan apa yg  di amanahkan p. Presiden.,0,2025-10-29T06:36:29Z
eEMz6w_ZGmg,@heryteros8155,"Baru kelihatan sekarang kalau inpor pakaian bekas menguntungkan para pelakunya , giliran TKI sebagi salah satu sumber devisa Negara ,mengirim  barang untuk sanak keluarganya sangat ketat , biadad sekali kalian.",0,2025-10-29T06:31:38Z
eEMz6w_ZGmg,@suwantosuwanto1116,"Mafia bisa dilenyapkan kuncinya penegak hukumnya orang orang yang nasionalis bukan ternak oligarki yang tugasnya menjadi penjajah bangsa sendiri,Terus libas mafia dari berbagai sektor rakyat sangat bangga kepada Pak Presiden Prabowo,Pak Purbaya,gerakkan kejaksaan Agung, rakyat sudah tidak percaya lagi kepada KPK 👍👍👍🙏",0,2025-10-29T06:27:46Z
eEMz6w_ZGmg,@yasmintri3981,"Artinya sejak 10 tahun pempretah jokoweeee....
Orang orang jokowee",0,2025-10-29T06:18:42Z
eEMz6w_ZGmg,@rizkione9918,Joss,0,2025-10-29T06:17:47Z
eEMz6w_ZGmg,@defriwansyah6610,"Maju terus pantang mundur pak menkeu
Rakyat bersama anda",0,2025-10-29T06:16:23Z
eEMz6w_ZGmg,@Im_r3allyG00fy,"SAYA PRIBADI TERLALU YAKIN: JIKA PRESIDENT, MENKEU, JAKSA AGUNG, KAPOLRI SERTA JAJARANNYA RAJIN BLUSUKAN DAN MENINDAK TEGAS SETIAP PELANGGAR HUKUM, MAKA KONSEP "" MAKMUR BERSAMA"" AKAN SEGERA MENJADI KENYATAAN DI NKRI, BRAVO KABINET MERAH PUTIH NKRI MAJU",0,2025-10-29T06:16:19Z
eEMz6w_ZGmg,@yasmintri3981,Sri molyono tuh,0,2025-10-29T06:12:34Z
eEMz6w_ZGmg,@yasmintri3981,Jokowe kluarganya tuh harus tangkap,0,2025-10-29T06:10:20Z
eEMz6w_ZGmg,@bangdodot315,pantes rakyat masih pada miskin,0,2025-10-29T06:08:20Z
eEMz6w_ZGmg,@FunkyMonkey-v3j,"Perkuat struktur organisasi KPK & tingkatkan kuantitas, kapasitas & kapabilitas personil KPK. Gencarkan operasi pemberantasan korupsi disetiap lini pada seluruh KL. Tindak tegas setiap pelaku pelanggaran yg merugikan negara (moriil & materiil).",0,2025-10-29T06:05:14Z
eEMz6w_ZGmg,@romsimasudi1360,10000T masih kalah ama yg ada di kantong pakdhe 11000T,0,2025-10-29T05:59:53Z
eEMz6w_ZGmg,@doddymarantha7747,Busyet lebih gede dari jumlah utang konoha,0,2025-10-29T05:59:38Z
eEMz6w_ZGmg,@suryantoidung8211,seharusnya di sahkan dulu uud perampasan aset dan hukumman mati/potong tangan agar negri ini terbebas dari para penjahat  maling duit rakyat dan para koruptor di hukum mati biar ada efek jera buat para pejabat yang lain nya.,5,2025-10-29T05:57:29Z
eEMz6w_ZGmg,@cahyadi-cg2jt,kami kuatir yg teriak2 brantas korusi karena belum punya kesempatan untuk melakukan korupsi😅😅 😅😅,0,2025-10-29T05:55:48Z
eEMz6w_ZGmg,@alamasribatik1650,Ayo dukung purbaya merampas uang maling2 ayo  sdr2 rakyat kt dukung spy bisa diambil negara utk byr hutang dan kesejahteraan rakyat indonesia,0,2025-10-29T05:44:36Z
eEMz6w_ZGmg,@koncomlaku71,"Ada polisi, KPK, menteri ESDM, Perdaganan, Industri, KKP,  Ekonomi dll, pada ngapaian... Seakan2 yang suruh kerja dan seluruh beban diserahkan ke Menteri Keuangan... Apa ga malu pejabat2 yang lain itu.....",0,2025-10-29T05:40:59Z
eEMz6w_ZGmg,@fufufafabelumtobat,Yang selama ini memberikan mereka kemudahan dalam rampok Negara harusnya diangkut juga dong. Indikasi ya si jokowi,0,2025-10-29T05:39:31Z
eEMz6w_ZGmg,@LopaHasibuan,Ya Alloh lindungi mentri kami pa purbaya ' beriksn kekuatan ' sehatkan selalu,0,2025-10-29T05:35:35Z
eEMz6w_ZGmg,@jimmyyustianus5705,Good 4 the 1st Impression,0,2025-10-29T05:32:09Z
eEMz6w_ZGmg,@herrysucahyo2201,Senantiasa Bpk Presiden PRABOWO SUBIYANTO dan MENKEU PURBAYA dalam memperbaiki bangsa dan negara Indonesia.....ALLOH SWT melindunginya dan memberikan sehat.....AMIIN YRA....HAYOO FAKYAT INDONESIA KITA DUKUNG DAN BELA  ...,1,2025-10-29T05:24:04Z
eEMz6w_ZGmg,@RosmaWati-to3en,Larang aja yg tegas mafia pakaian jadi baru dan brkas stop masuk....industri kita hancur ga bisa bayar pajak.,0,2025-10-29T05:23:19Z
eEMz6w_ZGmg,@ArdiYansyah-r2w,Ternya para pejabat2 sendiri yang ternyata merugigikan negara ini.,0,2025-10-29T05:21:28Z
eEMz6w_ZGmg,@aremania4189,Stop jual minyak mentah dan beli pertalite.. bangun kilang minyak sendiri saja,0,2025-10-29T05:17:52Z
eEMz6w_ZGmg,@kaji3457,Gue seneng acara ini karena narsumnya semua berkualitas.,0,2025-10-29T05:17:17Z
eEMz6w_ZGmg,@SityNurjanah-w7d,"Mulyono raja solo 
Yang mengorkestrasi para maling untuk memiskinkan rakyat Indonesia
Dia lagi bangun rumah 12.000 meter persegi",0,2025-10-29T05:14:27Z
eEMz6w_ZGmg,@alberttasidjawa5478,Buat Tim INDEPENTEN Telusuri utk Pembenahan spy di Betulin,0,2025-10-29T05:13:04Z
eEMz6w_ZGmg,@luqmanhakim-yv7dt,Insyaallah bisa.....,0,2025-10-29T05:11:35Z
eEMz6w_ZGmg,@MarsianusSitanggang,Tambah 10  Orang lagi seperti Pak Purbaya Indonesia Makmur & Jaya.,2,2025-10-29T05:11:11Z
eEMz6w_ZGmg,@aremania4189,Semoga saja Bisa krn sudah mendarah daging...,0,2025-10-29T05:10:57Z
eEMz6w_ZGmg,@nakatanakamoto,beacukai sudah dari zaman orba,0,2025-10-29T05:10:02Z
eEMz6w_ZGmg,@DheVaz76,"Berarti apa yg di katakan pak mahfud benar, soal over invoiceing atau pemalsuan invoice, baik d lebihkan maupun yg d kurangi atau under invoice",0,2025-10-29T05:08:33Z
eEMz6w_ZGmg,@senlombok,Semoga pak Purbaya Yudhi Sadewa selalu dlm lindungan Allah ❤♥️🤲🤲,5,2025-10-29T04:57:16Z
eEMz6w_ZGmg,@Budakpaulus,TERNYATA KEHANCURANNYA MULAI 2014 SAMPAI 2023...BELUM SEKTOR YG LAINNYA .PARAH² MASA MULYONO INI..,0,2025-10-29T04:52:40Z
eEMz6w_ZGmg,@Budakpaulus,itu bea cukai lintas internasional...blm bea cukai nasonal...negara ini terlalu banyak bajingannya...dari penerimaan di korup bangkan lebih aman² saja di banding yg menjalankan pengeluaran yg banyk di tangkap korupnya,0,2025-10-29T04:50:52Z
eEMz6w_ZGmg,@luqmanhakim-yv7dt,Jeruji besi,0,2025-10-29T04:50:30Z
eEMz6w_ZGmg,@izamtuban2683,"Uang yang beredar ke masyarakat seluruh Indonesia:9000 T
Yang beredar ke sebagian mafia:10000 T
Betapa sakit nya negara ku😢",0,2025-10-29T04:48:15Z
